"","Province_State","Date","Confirmed","Deaths","confirmed_changes","death_changes"
"1804","Diamond Princess",2020-05-12,49,0,0,0
"1805","Diamond Princess",2020-05-13,49,0,0,0
"1806","Diamond Princess",2020-05-14,49,0,0,0
"1807","Diamond Princess",2020-05-15,49,0,0,0
"1808","Diamond Princess",2020-05-16,49,0,0,0
"1809","Diamond Princess",2020-05-17,49,0,0,0
"1810","Diamond Princess",2020-05-18,49,0,0,0
"1811","Diamond Princess",2020-05-19,49,0,0,0
"1812","Diamond Princess",2020-05-20,49,0,0,0
"1813","Diamond Princess",2020-05-21,49,0,0,0
"1814","Diamond Princess",2020-05-22,49,0,0,0
"1815","Diamond Princess",2020-05-23,49,0,0,0
"1816","Diamond Princess",2020-05-24,49,0,0,0
"1817","Diamond Princess",2020-05-25,49,0,0,0
"1818","Diamond Princess",2020-05-26,49,0,0,0
"1819","Diamond Princess",2020-05-27,49,0,0,0
"1820","Diamond Princess",2020-05-28,49,0,0,0
"1821","Diamond Princess",2020-05-29,49,0,0,0
"1822","Diamond Princess",2020-05-30,49,0,0,0
"1823","Diamond Princess",2020-05-31,49,0,0,0
"1824","Diamond Princess",2020-06-01,49,0,0,0
"1825","Diamond Princess",2020-06-02,49,0,0,0
"1826","Diamond Princess",2020-06-03,49,0,0,0
"1827","Diamond Princess",2020-06-04,49,0,0,0
"1828","Diamond Princess",2020-06-05,49,0,0,0
"1829","Diamond Princess",2020-06-06,49,0,0,0
"1830","Diamond Princess",2020-06-07,49,0,0,0
"1831","Diamond Princess",2020-06-08,49,0,0,0
"1832","Diamond Princess",2020-06-09,49,0,0,0
"1833","Diamond Princess",2020-06-10,49,0,0,0
"1834","Diamond Princess",2020-06-11,49,0,0,0
"1835","Diamond Princess",2020-06-12,49,0,0,0
"1836","Diamond Princess",2020-06-13,49,0,0,0
"1837","Diamond Princess",2020-06-14,49,0,0,0
"1838","Diamond Princess",2020-06-15,49,0,0,0
"1839","Diamond Princess",2020-06-16,49,0,0,0
"1840","Diamond Princess",2020-06-17,49,0,0,0
"1841","Diamond Princess",2020-06-18,49,0,0,0
"1842","Diamond Princess",2020-06-19,49,0,0,0
"1843","Diamond Princess",2020-06-20,49,0,0,0
"1844","Diamond Princess",2020-06-21,49,0,0,0
"1845","Diamond Princess",2020-06-22,49,0,0,0
"1846","Diamond Princess",2020-06-23,49,0,0,0
"1847","Diamond Princess",2020-06-24,49,0,0,0
"1848","Diamond Princess",2020-06-25,49,0,0,0
"1849","Diamond Princess",2020-06-26,49,0,0,0
"1850","Diamond Princess",2020-06-27,49,0,0,0
"1851","Diamond Princess",2020-06-28,49,0,0,0
"1852","Diamond Princess",2020-06-29,49,0,0,0
"1853","Diamond Princess",2020-06-30,49,0,0,0
"1854","Diamond Princess",2020-07-01,49,0,0,0
"1855","Diamond Princess",2020-07-02,49,0,0,0
"1856","Diamond Princess",2020-07-03,49,0,0,0
"1857","Diamond Princess",2020-07-04,49,0,0,0
"1858","Diamond Princess",2020-07-05,49,0,0,0
"1859","Diamond Princess",2020-07-06,49,0,0,0
"1860","Diamond Princess",2020-07-07,49,0,0,0
"1861","Diamond Princess",2020-07-08,49,0,0,0
"1862","Diamond Princess",2020-07-09,49,0,0,0
"1863","Diamond Princess",2020-07-10,49,0,0,0
"1864","Diamond Princess",2020-07-11,49,0,0,0
"1865","Diamond Princess",2020-07-12,49,0,0,0
"1866","Diamond Princess",2020-07-13,49,0,0,0
"1867","Diamond Princess",2020-07-14,49,0,0,0
"1868","Diamond Princess",2020-07-15,49,0,0,0
"1869","Diamond Princess",2020-07-16,49,0,0,0
"1870","Diamond Princess",2020-07-17,49,0,0,0
"1871","Diamond Princess",2020-07-18,49,0,0,0
"1872","Diamond Princess",2020-07-19,49,0,0,0
"1873","Diamond Princess",2020-07-20,49,0,0,0
"1874","Diamond Princess",2020-07-21,49,0,0,0
"1875","Diamond Princess",2020-07-22,49,0,0,0
"1876","Diamond Princess",2020-07-23,49,0,0,0
"1877","Diamond Princess",2020-07-24,49,0,0,0
"1878","Diamond Princess",2020-07-25,49,0,0,0
"1879","Diamond Princess",2020-07-26,49,0,0,0
"1880","Diamond Princess",2020-07-27,49,0,0,0
"1881","District of Columbia",2020-01-22,0,0,0,0
"1882","District of Columbia",2020-01-23,0,0,0,0
"1883","District of Columbia",2020-01-24,0,0,0,0
"1884","District of Columbia",2020-01-25,0,0,0,0
"1885","District of Columbia",2020-01-26,0,0,0,0
"1886","District of Columbia",2020-01-27,0,0,0,0
"1887","District of Columbia",2020-01-28,0,0,0,0
"1888","District of Columbia",2020-01-29,0,0,0,0
"1889","District of Columbia",2020-01-30,0,0,0,0
"1890","District of Columbia",2020-01-31,0,0,0,0
"1891","District of Columbia",2020-02-01,0,0,0,0
"1892","District of Columbia",2020-02-02,0,0,0,0
"1893","District of Columbia",2020-02-03,0,0,0,0
"1894","District of Columbia",2020-02-04,0,0,0,0
"1895","District of Columbia",2020-02-05,0,0,0,0
"1896","District of Columbia",2020-02-06,0,0,0,0
"1897","District of Columbia",2020-02-07,0,0,0,0
"1898","District of Columbia",2020-02-08,0,0,0,0
"1899","District of Columbia",2020-02-09,0,0,0,0
"1900","District of Columbia",2020-02-10,0,0,0,0
"1901","District of Columbia",2020-02-11,0,0,0,0
"1902","District of Columbia",2020-02-12,0,0,0,0
"1903","District of Columbia",2020-02-13,0,0,0,0
"1904","District of Columbia",2020-02-14,0,0,0,0
"1905","District of Columbia",2020-02-15,0,0,0,0
"1906","District of Columbia",2020-02-16,0,0,0,0
"1907","District of Columbia",2020-02-17,0,0,0,0
"1908","District of Columbia",2020-02-18,0,0,0,0
"1909","District of Columbia",2020-02-19,0,0,0,0
"1910","District of Columbia",2020-02-20,0,0,0,0
"1911","District of Columbia",2020-02-21,0,0,0,0
"1912","District of Columbia",2020-02-22,0,0,0,0
"1913","District of Columbia",2020-02-23,0,0,0,0
"1914","District of Columbia",2020-02-24,0,0,0,0
"1915","District of Columbia",2020-02-25,0,0,0,0
"1916","District of Columbia",2020-02-26,0,0,0,0
"1917","District of Columbia",2020-02-27,0,0,0,0
"1918","District of Columbia",2020-02-28,0,0,0,0
"1919","District of Columbia",2020-02-29,0,0,0,0
"1920","District of Columbia",2020-03-01,0,0,0,0
"1921","District of Columbia",2020-03-02,0,0,0,0
"1922","District of Columbia",2020-03-03,0,0,0,0
"1923","District of Columbia",2020-03-04,0,0,0,0
"1924","District of Columbia",2020-03-05,0,0,0,0
"1925","District of Columbia",2020-03-06,0,0,0,0
"1926","District of Columbia",2020-03-07,0,0,0,0
"1927","District of Columbia",2020-03-08,0,0,0,0
"1928","District of Columbia",2020-03-09,0,0,0,0
"1929","District of Columbia",2020-03-10,0,0,0,0
"1930","District of Columbia",2020-03-11,0,0,0,0
"1931","District of Columbia",2020-03-12,0,0,0,0
"1932","District of Columbia",2020-03-13,0,0,0,0
"1933","District of Columbia",2020-03-14,0,0,0,0
"1934","District of Columbia",2020-03-15,0,0,0,0
"1935","District of Columbia",2020-03-16,22,0,22,0
"1936","District of Columbia",2020-03-17,22,0,0,0
"1937","District of Columbia",2020-03-18,31,0,9,0
"1938","District of Columbia",2020-03-19,40,0,9,0
"1939","District of Columbia",2020-03-20,71,1,31,1
"1940","District of Columbia",2020-03-21,98,0,27,0
"1941","District of Columbia",2020-03-22,102,2,4,2
"1942","District of Columbia",2020-03-23,120,2,18,0
"1943","District of Columbia",2020-03-24,141,2,21,0
"1944","District of Columbia",2020-03-25,187,2,46,0
"1945","District of Columbia",2020-03-26,231,3,44,1
"1946","District of Columbia",2020-03-27,271,3,40,0
"1947","District of Columbia",2020-03-28,304,4,33,1
"1948","District of Columbia",2020-03-29,342,5,38,1
"1949","District of Columbia",2020-03-30,401,9,59,4
"1950","District of Columbia",2020-03-31,495,9,94,0
"1951","District of Columbia",2020-04-01,586,9,91,0
"1952","District of Columbia",2020-04-02,653,12,67,3
"1953","District of Columbia",2020-04-03,757,15,104,3
"1954","District of Columbia",2020-04-04,902,21,145,6
"1955","District of Columbia",2020-04-05,1002,22,100,1
"1956","District of Columbia",2020-04-06,1097,24,95,2
"1957","District of Columbia",2020-04-07,1211,22,114,0
"1958","District of Columbia",2020-04-08,1440,27,229,5
"1959","District of Columbia",2020-04-09,1523,32,83,5
"1960","District of Columbia",2020-04-10,1660,38,137,6
"1961","District of Columbia",2020-04-11,1778,47,118,9
"1962","District of Columbia",2020-04-12,1875,50,97,3
"1963","District of Columbia",2020-04-13,1955,52,80,2
"1964","District of Columbia",2020-04-14,2058,67,103,15
"1965","District of Columbia",2020-04-15,2197,72,139,5
"1966","District of Columbia",2020-04-16,2350,81,153,9
"1967","District of Columbia",2020-04-17,2476,86,126,5
"1968","District of Columbia",2020-04-18,2666,91,190,5
"1969","District of Columbia",2020-04-19,2793,96,127,5
"1970","District of Columbia",2020-04-20,2927,105,134,9
"1971","District of Columbia",2020-04-21,3098,112,171,7
"1972","District of Columbia",2020-04-22,3206,127,108,15
"1973","District of Columbia",2020-04-23,3361,139,155,12
"1974","District of Columbia",2020-04-24,3528,153,167,14
"1975","District of Columbia",2020-04-25,3699,165,171,12
"1976","District of Columbia",2020-04-26,3841,178,142,13
"1977","District of Columbia",2020-04-27,3892,185,51,7
"1978","District of Columbia",2020-04-28,3994,190,102,5
"1979","District of Columbia",2020-04-29,4106,205,112,15
"1980","District of Columbia",2020-04-30,4323,224,217,19
"1981","District of Columbia",2020-05-01,4658,231,335,7
"1982","District of Columbia",2020-05-02,4797,240,139,9
"1983","District of Columbia",2020-05-03,5016,251,219,11
"1984","District of Columbia",2020-05-04,5170,258,154,7
"1985","District of Columbia",2020-05-05,5322,264,152,6
"1986","District of Columbia",2020-05-06,5461,277,139,13
"1987","District of Columbia",2020-05-07,5654,285,193,8
"1988","District of Columbia",2020-05-08,5899,304,245,19
"1989","District of Columbia",2020-05-09,6102,311,203,7
"1990","District of Columbia",2020-05-10,6272,323,170,12
"1991","District of Columbia",2020-05-11,6389,328,117,5
"1992","District of Columbia",2020-05-12,6485,336,96,8
"1993","District of Columbia",2020-05-13,6584,350,99,14
"1994","District of Columbia",2020-05-14,6736,358,152,8
"1995","District of Columbia",2020-05-15,6871,368,135,10
"1996","District of Columbia",2020-05-16,7042,375,171,7
"1997","District of Columbia",2020-05-17,7123,383,81,8
"1998","District of Columbia",2020-05-18,7270,392,147,9
"1999","District of Columbia",2020-05-19,7434,400,164,8
"2000","District of Columbia",2020-05-20,7551,407,117,7
"2001","District of Columbia",2020-05-21,7788,412,237,5
"2002","District of Columbia",2020-05-22,7893,418,105,6
"2003","District of Columbia",2020-05-23,7966,427,73,9
"2004","District of Columbia",2020-05-24,8110,432,144,5
"2005","District of Columbia",2020-05-25,8225,440,115,8
"2006","District of Columbia",2020-05-26,8334,440,109,0
"2007","District of Columbia",2020-05-27,8406,445,72,5
"2008","District of Columbia",2020-05-28,8492,453,86,8
"2009","District of Columbia",2020-05-29,8538,460,46,7
"2010","District of Columbia",2020-05-30,8717,462,179,2
"2011","District of Columbia",2020-05-31,8801,466,84,4
"2012","District of Columbia",2020-06-01,8857,468,56,2
"2013","District of Columbia",2020-06-02,8886,470,29,2
"2014","District of Columbia",2020-06-03,9016,473,130,3
"2015","District of Columbia",2020-06-04,9120,475,104,2
"2016","District of Columbia",2020-06-05,9199,479,79,4
"2017","District of Columbia",2020-06-06,9269,483,70,4
"2018","District of Columbia",2020-06-07,9332,489,63,6
"2019","District of Columbia",2020-06-08,9389,491,57,2
"2020","District of Columbia",2020-06-09,9474,495,85,4
"2021","District of Columbia",2020-06-10,9537,499,63,4
"2022","District of Columbia",2020-06-11,9589,502,52,3
"2023","District of Columbia",2020-06-12,9654,506,65,4
"2024","District of Columbia",2020-06-13,9709,511,55,5
"2025","District of Columbia",2020-06-14,9767,515,58,4
"2026","District of Columbia",2020-06-15,9799,515,32,0
"2027","District of Columbia",2020-06-16,9818,520,19,5
"2028","District of Columbia",2020-06-17,9847,523,29,3
"2029","District of Columbia",2020-06-18,9903,527,56,4
"2030","District of Columbia",2020-06-19,9952,530,49,3
"2031","District of Columbia",2020-06-20,9984,531,32,1
"2032","District of Columbia",2020-06-21,10020,533,36,2
"2033","District of Columbia",2020-06-22,10058,535,38,2
"2034","District of Columbia",2020-06-23,10094,537,36,2
"2035","District of Columbia",2020-06-24,10128,541,34,4
"2036","District of Columbia",2020-06-25,10159,543,31,2
"2037","District of Columbia",2020-06-26,10185,546,26,3
"2038","District of Columbia",2020-06-27,10216,548,31,2
"2039","District of Columbia",2020-06-28,10248,550,32,2
"2040","District of Columbia",2020-06-29,10292,551,44,1
"2041","District of Columbia",2020-06-30,10327,551,35,0
"2042","District of Columbia",2020-07-01,10365,553,38,2
"2043","District of Columbia",2020-07-02,10390,554,25,1
"2044","District of Columbia",2020-07-03,10435,555,45,1
"2045","District of Columbia",2020-07-04,10447,557,12,2
"2046","District of Columbia",2020-07-05,10482,559,35,2
"2047","District of Columbia",2020-07-06,10515,561,33,2
"2048","District of Columbia",2020-07-07,10569,561,54,0
"2049","District of Columbia",2020-07-08,10642,564,73,3
"2050","District of Columbia",2020-07-09,10679,568,37,4
"2051","District of Columbia",2020-07-10,10743,568,64,0
"2052","District of Columbia",2020-07-11,10801,568,58,0
"2053","District of Columbia",2020-07-12,10847,568,46,0
"2054","District of Columbia",2020-07-13,10906,568,59,0
"2055","District of Columbia",2020-07-14,10946,568,40,0
"2056","District of Columbia",2020-07-15,11026,571,80,3
"2057","District of Columbia",2020-07-16,11076,574,50,3
"2058","District of Columbia",2020-07-17,11115,577,39,3
"2059","District of Columbia",2020-07-18,11194,578,79,1
"2060","District of Columbia",2020-07-19,11261,578,67,0
"2061","District of Columbia",2020-07-20,11339,579,78,1
"2062","District of Columbia",2020-07-21,11427,580,88,1
"2063","District of Columbia",2020-07-22,11529,580,102,0
"2064","District of Columbia",2020-07-23,11571,581,42,1
"2065","District of Columbia",2020-07-24,11649,581,78,0
"2066","District of Columbia",2020-07-25,11717,581,68,0
"2067","District of Columbia",2020-07-26,11780,581,63,0
"2068","District of Columbia",2020-07-27,11780,581,0,0
"2069","Florida",2020-01-22,0,0,0,0
"2070","Florida",2020-01-23,0,0,0,0
"2071","Florida",2020-01-24,0,0,0,0
"2072","Florida",2020-01-25,0,0,0,0
"2073","Florida",2020-01-26,0,0,0,0
"2074","Florida",2020-01-27,0,0,0,0
"2075","Florida",2020-01-28,0,0,0,0
"2076","Florida",2020-01-29,0,0,0,0
"2077","Florida",2020-01-30,0,0,0,0
"2078","Florida",2020-01-31,0,0,0,0
"2079","Florida",2020-02-01,0,0,0,0
"2080","Florida",2020-02-02,0,0,0,0
"2081","Florida",2020-02-03,0,0,0,0
"2082","Florida",2020-02-04,0,0,0,0
"2083","Florida",2020-02-05,0,0,0,0
"2084","Florida",2020-02-06,0,0,0,0
"2085","Florida",2020-02-07,0,0,0,0
"2086","Florida",2020-02-08,0,0,0,0
"2087","Florida",2020-02-09,0,0,0,0
"2088","Florida",2020-02-10,0,0,0,0
"2089","Florida",2020-02-11,0,0,0,0
"2090","Florida",2020-02-12,0,0,0,0
"2091","Florida",2020-02-13,0,0,0,0
"2092","Florida",2020-02-14,0,0,0,0
"2093","Florida",2020-02-15,0,0,0,0
"2094","Florida",2020-02-16,0,0,0,0
"2095","Florida",2020-02-17,0,0,0,0
"2096","Florida",2020-02-18,0,0,0,0
"2097","Florida",2020-02-19,0,0,0,0
"2098","Florida",2020-02-20,0,0,0,0
"2099","Florida",2020-02-21,0,0,0,0
"2100","Florida",2020-02-22,0,0,0,0
"2101","Florida",2020-02-23,0,0,0,0
"2102","Florida",2020-02-24,0,0,0,0
"2103","Florida",2020-02-25,0,0,0,0
"2104","Florida",2020-02-26,0,0,0,0
"2105","Florida",2020-02-27,0,0,0,0
"2106","Florida",2020-02-28,0,0,0,0
"2107","Florida",2020-02-29,0,0,0,0
"2108","Florida",2020-03-01,0,0,0,0
"2109","Florida",2020-03-02,0,0,0,0
"2110","Florida",2020-03-03,0,0,0,0
"2111","Florida",2020-03-04,0,0,0,0
"2112","Florida",2020-03-05,0,0,0,0
"2113","Florida",2020-03-06,0,0,0,0
"2114","Florida",2020-03-07,0,0,0,0
"2115","Florida",2020-03-08,0,0,0,0
"2116","Florida",2020-03-09,0,0,0,0
"2117","Florida",2020-03-10,0,0,0,0
"2118","Florida",2020-03-11,1,0,1,0
"2119","Florida",2020-03-12,1,0,0,0
"2120","Florida",2020-03-13,2,0,1,0
"2121","Florida",2020-03-14,1,0,0,0
"2122","Florida",2020-03-15,1,0,0,0
"2123","Florida",2020-03-16,1,0,0,0
"2124","Florida",2020-03-17,4,0,3,0
"2125","Florida",2020-03-18,7,0,3,0
"2126","Florida",2020-03-19,11,0,4,0
"2127","Florida",2020-03-20,15,0,4,0
"2128","Florida",2020-03-21,25,0,10,0
"2129","Florida",2020-03-22,35,0,10,0
"2130","Florida",2020-03-23,36,0,1,0
"2131","Florida",2020-03-24,37,0,1,0
"2132","Florida",2020-03-25,45,0,8,0
"2133","Florida",2020-03-26,49,0,4,0
"2134","Florida",2020-03-27,57,0,8,0
"2135","Florida",2020-03-28,67,0,10,0
"2136","Florida",2020-03-29,71,0,4,0
"2137","Florida",2020-03-30,79,0,8,0
"2138","Florida",2020-03-31,87,0,8,0
"2139","Florida",2020-04-01,90,0,3,0
"2140","Florida",2020-04-02,95,0,5,0
"2141","Florida",2020-04-03,110,0,15,0
"2142","Florida",2020-04-04,116,0,6,0
"2143","Florida",2020-04-05,123,0,7,0
"2144","Florida",2020-04-06,131,0,8,0
"2145","Florida",2020-04-07,139,0,8,0
"2146","Florida",2020-04-08,144,0,5,0
"2147","Florida",2020-04-09,150,0,6,0
"2148","Florida",2020-04-10,167,0,17,0
"2149","Florida",2020-04-11,174,0,7,0
"2150","Florida",2020-04-12,215,0,41,0
"2151","Florida",2020-04-13,187,0,0,0
"2152","Florida",2020-04-14,195,0,8,0
"2153","Florida",2020-04-15,194,0,0,0
"2154","Florida",2020-04-16,200,0,6,0
"2155","Florida",2020-04-17,202,0,2,0
"2156","Florida",2020-04-18,205,0,3,0
"2157","Florida",2020-04-19,210,0,5,0
"2158","Florida",2020-04-20,218,0,8,0
"2159","Florida",2020-04-21,224,1,6,1
"2160","Florida",2020-04-22,227,1,3,0
"2161","Florida",2020-04-23,231,1,4,0
"2162","Florida",2020-04-24,244,1,13,0
"2163","Florida",2020-04-25,245,1,1,0
"2164","Florida",2020-04-26,251,2,6,1
"2165","Florida",2020-04-27,254,2,3,0
"2166","Florida",2020-04-28,255,2,1,0
"2167","Florida",2020-04-29,262,2,7,0
"2168","Florida",2020-04-30,267,5,5,3
"2169","Florida",2020-05-01,273,5,6,0
"2170","Florida",2020-05-02,275,5,2,0
"2171","Florida",2020-05-03,286,5,11,0
"2172","Florida",2020-05-04,289,5,3,0
"2173","Florida",2020-05-05,289,5,0,0
"2174","Florida",2020-05-06,295,5,6,0
"2175","Florida",2020-05-07,300,5,5,0
"2176","Florida",2020-05-08,306,5,6,0
"2177","Florida",2020-05-09,308,5,2,0
"2178","Florida",2020-05-10,312,5,4,0
"2179","Florida",2020-05-11,320,5,8,0
"2180","Florida",2020-05-12,324,5,4,0
"2181","Florida",2020-05-13,326,5,2,0
"2182","Florida",2020-05-14,330,5,4,0
"2183","Florida",2020-05-15,330,6,0,1
"2184","Florida",2020-05-16,329,7,0,1
"2185","Florida",2020-05-17,332,7,3,0
"2186","Florida",2020-05-18,337,7,5,0
"2187","Florida",2020-05-19,339,7,2,0
"2188","Florida",2020-05-20,344,7,5,0
"2189","Florida",2020-05-21,346,7,2,0
"2190","Florida",2020-05-22,354,7,8,0
"2191","Florida",2020-05-23,355,7,1,0
"2192","Florida",2020-05-24,361,7,6,0
"2193","Florida",2020-05-25,365,7,4,0
"2194","Florida",2020-05-26,370,7,5,0
"2195","Florida",2020-05-27,370,7,0,0
"2196","Florida",2020-05-28,372,7,2,0
"2197","Florida",2020-05-29,378,7,6,0
"2198","Florida",2020-05-30,379,7,1,0
"2199","Florida",2020-05-31,380,7,1,0
"2200","Florida",2020-06-01,382,7,2,0
"2201","Florida",2020-06-02,382,7,0,0
"2202","Florida",2020-06-03,383,8,1,1
"2203","Florida",2020-06-04,387,8,4,0
"2204","Florida",2020-06-05,392,8,5,0
"2205","Florida",2020-06-06,396,8,4,0
"2206","Florida",2020-06-07,399,8,3,0
"2207","Florida",2020-06-08,399,8,0,0
"2208","Florida",2020-06-09,404,8,5,0
"2209","Florida",2020-06-10,412,8,8,0
"2210","Florida",2020-06-11,443,9,31,1
"2211","Florida",2020-06-12,506,10,63,1
"2212","Florida",2020-06-13,531,10,25,0
"2213","Florida",2020-06-14,541,10,10,0
"2214","Florida",2020-06-15,551,10,10,0
"2215","Florida",2020-06-16,564,10,13,0
"2216","Florida",2020-06-17,580,10,16,0
"2217","Florida",2020-06-18,600,11,20,1
"2218","Florida",2020-06-19,633,11,33,0
"2219","Florida",2020-06-20,673,11,40,0
"2220","Florida",2020-06-21,716,11,43,0
"2221","Florida",2020-06-22,738,11,22,0
"2222","Florida",2020-06-23,760,11,22,0
"2223","Florida",2020-06-24,807,11,47,0
"2224","Florida",2020-06-25,863,11,56,0
"2225","Florida",2020-06-26,945,12,82,1
"2226","Florida",2020-06-27,1033,12,88,0
"2227","Florida",2020-06-28,1124,12,91,0
"2228","Florida",2020-06-29,1159,12,35,0
"2229","Florida",2020-06-30,1197,12,38,0
"2230","Florida",2020-07-01,1245,12,48,0
"2231","Florida",2020-07-02,1332,12,87,0
"2232","Florida",2020-07-03,1423,12,91,0
"2233","Florida",2020-07-04,1506,12,83,0
"2234","Florida",2020-07-05,1578,12,72,0
"2235","Florida",2020-07-06,1636,12,58,0
"2236","Florida",2020-07-07,1701,12,65,0
"2237","Florida",2020-07-08,1792,12,91,0
"2238","Florida",2020-07-09,1871,12,79,0
"2239","Florida",2020-07-10,1978,12,107,0
"2240","Florida",2020-07-11,2043,12,65,0
"2241","Florida",2020-07-12,2098,12,55,0
"2242","Florida",2020-07-13,2173,12,75,0
"2243","Florida",2020-07-14,2258,12,85,0
"2244","Florida",2020-07-15,2322,12,64,0
"2245","Florida",2020-07-16,2397,12,75,0
"2246","Florida",2020-07-17,2465,12,68,0
"2247","Florida",2020-07-18,2531,12,66,0
"2248","Florida",2020-07-19,2619,13,88,1
"2249","Florida",2020-07-20,2683,14,64,1
"2250","Florida",2020-07-21,2737,14,54,0
"2251","Florida",2020-07-22,2809,15,72,1
"2252","Florida",2020-07-23,2890,16,81,1
"2253","Florida",2020-07-24,2984,16,94,0
"2254","Florida",2020-07-25,3050,18,66,2
"2255","Florida",2020-07-26,3144,20,94,2
"2256","Florida",2020-07-27,3186,20,42,0
"2257","Georgia",2020-01-22,0,0,0,0
"2258","Georgia",2020-01-23,0,0,0,0
"2259","Georgia",2020-01-24,0,0,0,0
"2260","Georgia",2020-01-25,0,0,0,0
"2261","Georgia",2020-01-26,0,0,0,0
"2262","Georgia",2020-01-27,0,0,0,0
"2263","Georgia",2020-01-28,0,0,0,0
"2264","Georgia",2020-01-29,0,0,0,0
"2265","Georgia",2020-01-30,0,0,0,0
"2266","Georgia",2020-01-31,0,0,0,0
"2267","Georgia",2020-02-01,0,0,0,0
"2268","Georgia",2020-02-02,0,0,0,0
"2269","Georgia",2020-02-03,0,0,0,0
"2270","Georgia",2020-02-04,0,0,0,0
"2271","Georgia",2020-02-05,0,0,0,0
"2272","Georgia",2020-02-06,0,0,0,0
"2273","Georgia",2020-02-07,0,0,0,0
"2274","Georgia",2020-02-08,0,0,0,0
"2275","Georgia",2020-02-09,0,0,0,0
"2276","Georgia",2020-02-10,0,0,0,0
"2277","Georgia",2020-02-11,0,0,0,0
